model_seed,method,host_a,host_b,territory_overlap,functional_cost
1,r0_mlp,2,0,0.9018598794937134,1.0190249681472778
1,r0_mlp,2,1,0.967157244682312,0.9515840411186218
1,r0_mlp,2,2,1.0,0.0
1,r0_mlp,2,3,0.9566784501075745,1.0642545223236084
1,r0_mlp,3,0,0.9439972639083862,1.0
1,r0_mlp,3,1,0.9262374043464661,0.9460635185241699
1,r0_mlp,3,2,0.9566784501075745,1.0642545223236084
1,r0_mlp,3,3,1.0,0.0
1,r1_linear,0,0,1.0,0.0
1,r1_linear,0,1,0.9612672328948975,1.0523197650909424
1,r1_linear,0,2,0.9073407053947449,1.0190249681472778
1,r1_linear,0,3,0.904657781124115,1.0
1,r1_linear,1,0,0.9612672328948975,1.0523197650909424
1,r1_linear,1,1,1.0,0.0
1,r1_linear,1,2,0.9277313351631165,0.9515840411186218
1,r1_linear,1,3,0.9275577068328857,0.9460635185241699
1,r1_linear,2,0,0.9073407053947449,1.0190249681472778
1,r1_linear,2,1,0.9277313351631165,0.9515840411186218
1,r1_linear,2,2,1.0,0.0
1,r1_linear,2,3,0.9849576950073242,1.0642545223236084
1,r1_linear,3,0,0.904657781124115,1.0
1,r1_linear,3,1,0.9275577068328857,0.9460635185241699
1,r1_linear,3,2,0.9849576950073242,1.0642545223236084
1,r1_linear,3,3,1.0,0.0
1,r2_prototype_energy,0,0,1.0,0.0
1,r2_prototype_energy,0,1,0.7178376913070679,1.0523197650909424
1,r2_prototype_energy,0,2,0.5712308287620544,1.0190249681472778
1,r2_prototype_energy,0,3,0.6203098893165588,1.0
1,r2_prototype_energy,1,0,0.7178376913070679,1.0523197650909424
1,r2_prototype_energy,1,1,1.0,0.0
1,r2_prototype_energy,1,2,0.7862089276313782,0.9515840411186218
1,r2_prototype_energy,1,3,0.5985732078552246,0.9460635185241699
1,r2_prototype_energy,2,0,0.5712308287620544,1.0190249681472778
1,r2_prototype_energy,2,1,0.7862089276313782,0.9515840411186218
1,r2_prototype_energy,2,2,1.0,0.0
1,r2_prototype_energy,2,3,0.6999003887176514,1.0642545223236084
1,r2_prototype_energy,3,0,0.6203098893165588,1.0
1,r2_prototype_energy,3,1,0.5985732078552246,0.9460635185241699
1,r2_prototype_energy,3,2,0.6999003887176514,1.0642545223236084
1,r2_prototype_energy,3,3,1.0,0.0
1,r3_hybrid_energy,0,0,1.0,0.0
1,r3_hybrid_energy,0,1,0.5349746346473694,1.0523197650909424
1,r3_hybrid_energy,0,2,0.6714761853218079,1.0190249681472778
1,r3_hybrid_energy,0,3,0.6166902184486389,1.0
1,r3_hybrid_energy,1,0,0.5349746346473694,1.0523197650909424
1,r3_hybrid_energy,1,1,1.0,0.0
1,r3_hybrid_energy,1,2,0.7341388463973999,0.9515840411186218
1,r3_hybrid_energy,1,3,0.6726905703544617,0.9460635185241699
1,r3_hybrid_energy,2,0,0.6714761853218079,1.0190249681472778
1,r3_hybrid_energy,2,1,0.7341388463973999,0.9515840411186218
1,r3_hybrid_energy,2,2,1.0,0.0
1,r3_hybrid_energy,2,3,0.5782612562179565,1.0642545223236084
1,r3_hybrid_energy,3,0,0.6166902184486389,1.0
1,r3_hybrid_energy,3,1,0.6726905703544617,0.9460635185241699
1,r3_hybrid_energy,3,2,0.5782612562179565,1.0642545223236084
1,r3_hybrid_energy,3,3,1.0,0.0
1,r4_smooth_residual,0,0,1.0,0.0
1,r4_smooth_residual,0,1,0.8874256610870361,1.0523197650909424
1,r4_smooth_residual,0,2,0.9634233713150024,1.0190249681472778
1,r4_smooth_residual,0,3,0.9378271102905273,1.0
1,r4_smooth_residual,1,0,0.8874256610870361,1.0523197650909424
1,r4_smooth_residual,1,1,1.0,0.0
1,r4_smooth_residual,1,2,0.9188442230224609,0.9515840411186218
1,r4_smooth_residual,1,3,0.9459611773490906,0.9460635185241699
1,r4_smooth_residual,2,0,0.9634233713150024,1.0190249681472778
1,r4_smooth_residual,2,1,0.9188442230224609,0.9515840411186218
1,r4_smooth_residual,2,2,1.0,0.0
1,r4_smooth_residual,2,3,0.971914529800415,1.0642545223236084
1,r4_smooth_residual,3,0,0.9378271102905273,1.0
1,r4_smooth_residual,3,1,0.9459611773490906,0.9460635185241699
1,r4_smooth_residual,3,2,0.971914529800415,1.0642545223236084
1,r4_smooth_residual,3,3,1.0,0.0
1,r5_smooth_residual_continuity,0,0,1.0,0.0
1,r5_smooth_residual_continuity,0,1,0.926010012626648,1.0523197650909424
1,r5_smooth_residual_continuity,0,2,0.9629590511322021,1.0190249681472778
1,r5_smooth_residual_continuity,0,3,0.9731968641281128,1.0
1,r5_smooth_residual_continuity,1,0,0.926010012626648,1.0523197650909424
1,r5_smooth_residual_continuity,1,1,1.0,0.0
1,r5_smooth_residual_continuity,1,2,0.9560438990592957,0.9515840411186218
1,r5_smooth_residual_continuity,1,3,0.9527562856674194,0.9460635185241699
1,r5_smooth_residual_continuity,2,0,0.9629590511322021,1.0190249681472778
1,r5_smooth_residual_continuity,2,1,0.9560438990592957,0.9515840411186218
1,r5_smooth_residual_continuity,2,2,1.0,0.0
1,r5_smooth_residual_continuity,2,3,0.9822889566421509,1.0642545223236084
1,r5_smooth_residual_continuity,3,0,0.9731968641281128,1.0
1,r5_smooth_residual_continuity,3,1,0.9527562856674194,0.9460635185241699
1,r5_smooth_residual_continuity,3,2,0.9822889566421509,1.0642545223236084
1,r5_smooth_residual_continuity,3,3,1.0,0.0
2,r0_mlp,0,0,1.0,0.0
2,r0_mlp,0,1,0.965354323387146,0.9186874628067017
2,r0_mlp,0,2,0.9190552830696106,1.1336418390274048
2,r0_mlp,0,3,0.9290565252304077,1.0216879844665527
2,r0_mlp,1,0,0.965354323387146,0.9186874628067017
2,r0_mlp,1,1,1.0,0.0
2,r0_mlp,1,2,0.904610276222229,1.1018378734588623
2,r0_mlp,1,3,0.9051741361618042,1.0
2,r0_mlp,2,0,0.9190552830696106,1.1336418390274048
2,r0_mlp,2,1,0.904610276222229,1.1018378734588623
2,r0_mlp,2,2,1.0,0.0
2,r0_mlp,2,3,0.9773293733596802,0.9448704719543457
2,r0_mlp,3,0,0.9290565252304077,1.0216879844665527
2,r0_mlp,3,1,0.9051741361618042,1.0
2,r0_mlp,3,2,0.9773293733596802,0.9448704719543457
2,r0_mlp,3,3,1.0,0.0
2,r1_linear,0,0,1.0,0.0
2,r1_linear,0,1,0.9762446880340576,0.9186874628067017
2,r1_linear,0,2,0.9376670122146606,1.1336418390274048
2,r1_linear,0,3,0.9817477464675903,1.0216879844665527
2,r1_linear,1,0,0.9762446880340576,0.9186874628067017
2,r1_linear,1,1,1.0,0.0
2,r1_linear,1,2,0.9362232685089111,1.1018378734588623
2,r1_linear,1,3,0.9601739645004272,1.0
2,r1_linear,2,0,0.9376670122146606,1.1336418390274048
2,r1_linear,2,1,0.9362232685089111,1.1018378734588623
2,r1_linear,2,2,1.0,0.0
2,r1_linear,2,3,0.9441946744918823,0.9448704719543457
2,r1_linear,3,0,0.9817477464675903,1.0216879844665527
2,r1_linear,3,1,0.9601739645004272,1.0
2,r1_linear,3,2,0.9441946744918823,0.9448704719543457
2,r1_linear,3,3,1.0,0.0
2,r2_prototype_energy,0,0,1.0,0.0
2,r2_prototype_energy,0,1,0.826392412185669,0.9186874628067017
2,r2_prototype_energy,0,2,0.6837191581726074,1.1336418390274048
2,r2_prototype_energy,0,3,0.6315810084342957,1.0216879844665527
2,r2_prototype_energy,1,0,0.826392412185669,0.9186874628067017
2,r2_prototype_energy,1,1,1.0,0.0
2,r2_prototype_energy,1,2,0.73469078540802,1.1018378734588623
2,r2_prototype_energy,1,3,0.5282884836196899,1.0
2,r2_prototype_energy,2,0,0.6837191581726074,1.1336418390274048
2,r2_prototype_energy,2,1,0.73469078540802,1.1018378734588623
2,r2_prototype_energy,2,2,1.0,0.0
2,r2_prototype_energy,2,3,0.6424222588539124,0.9448704719543457
2,r2_prototype_energy,3,0,0.6315810084342957,1.0216879844665527
2,r2_prototype_energy,3,1,0.5282884836196899,1.0
2,r2_prototype_energy,3,2,0.6424222588539124,0.9448704719543457
2,r2_prototype_energy,3,3,1.0,0.0
2,r3_hybrid_energy,0,0,1.0,0.0
2,r3_hybrid_energy,0,1,0.6905903816223145,0.9186874628067017
2,r3_hybrid_energy,0,2,0.6623866558074951,1.1336418390274048
2,r3_hybrid_energy,0,3,0.6218829154968262,1.0216879844665527
2,r3_hybrid_energy,1,0,0.6905903816223145,0.9186874628067017
2,r3_hybrid_energy,1,1,1.0,0.0
2,r3_hybrid_energy,1,2,0.5588242411613464,1.1018378734588623
2,r3_hybrid_energy,1,3,0.8602368831634521,1.0
2,r3_hybrid_energy,2,0,0.6623866558074951,1.1336418390274048
2,r3_hybrid_energy,2,1,0.5588242411613464,1.1018378734588623
2,r3_hybrid_energy,2,2,1.0,0.0
2,r3_hybrid_energy,2,3,0.6094562411308289,0.9448704719543457
2,r3_hybrid_energy,3,0,0.6218829154968262,1.0216879844665527
2,r3_hybrid_energy,3,1,0.8602368831634521,1.0
2,r3_hybrid_energy,3,2,0.6094562411308289,0.9448704719543457
2,r3_hybrid_energy,3,3,1.0,0.0
2,r4_smooth_residual,0,0,1.0,0.0
2,r4_smooth_residual,0,1,0.9401766657829285,0.9186874628067017
2,r4_smooth_residual,0,2,0.8448309302330017,1.1336418390274048
2,r4_smooth_residual,0,3,0.905075192451477,1.0216879844665527
2,r4_smooth_residual,1,0,0.9401766657829285,0.9186874628067017
2,r4_smooth_residual,1,1,1.0,0.0
2,r4_smooth_residual,1,2,0.8830779790878296,1.1018378734588623
2,r4_smooth_residual,1,3,0.9491603374481201,1.0
2,r4_smooth_residual,2,0,0.8448309302330017,1.1336418390274048
2,r4_smooth_residual,2,1,0.8830779790878296,1.1018378734588623
2,r4_smooth_residual,2,2,1.0,0.0
2,r4_smooth_residual,2,3,0.9339175224304199,0.9448704719543457
2,r4_smooth_residual,3,0,0.905075192451477,1.0216879844665527
2,r4_smooth_residual,3,1,0.9491603374481201,1.0
2,r4_smooth_residual,3,2,0.9339175224304199,0.9448704719543457
2,r4_smooth_residual,3,3,1.0,0.0
2,r5_smooth_residual_continuity,0,0,1.0,0.0
2,r5_smooth_residual_continuity,0,1,0.9600237607955933,0.9186874628067017
2,r5_smooth_residual_continuity,0,2,0.9136509895324707,1.1336418390274048
2,r5_smooth_residual_continuity,0,3,0.9283591508865356,1.0216879844665527
2,r5_smooth_residual_continuity,1,0,0.9600237607955933,0.9186874628067017
2,r5_smooth_residual_continuity,1,1,1.0,0.0
2,r5_smooth_residual_continuity,1,2,0.9160716533660889,1.1018378734588623
2,r5_smooth_residual_continuity,1,3,0.9254640340805054,1.0
2,r5_smooth_residual_continuity,2,0,0.9136509895324707,1.1336418390274048
2,r5_smooth_residual_continuity,2,1,0.9160716533660889,1.1018378734588623
2,r5_smooth_residual_continuity,2,2,1.0,0.0
2,r5_smooth_residual_continuity,2,3,0.9810643196105957,0.9448704719543457
2,r5_smooth_residual_continuity,3,0,0.9283591508865356,1.0216879844665527
2,r5_smooth_residual_continuity,3,1,0.9254640340805054,1.0
2,r5_smooth_residual_continuity,3,2,0.9810643196105957,0.9448704719543457
2,r5_smooth_residual_continuity,3,3,1.0,0.0
3,r0_mlp,0,0,1.0,0.0
3,r0_mlp,0,1,0.9489999413490295,0.9323858618736267
3,r0_mlp,0,2,0.9729084968566895,0.8037027716636658
3,r0_mlp,0,3,0.8764046430587769,1.0
3,r0_mlp,1,0,0.9489999413490295,0.9323858618736267
3,r0_mlp,1,1,1.0,0.0
3,r0_mlp,1,2,0.9444953799247742,1.1422839164733887
3,r0_mlp,1,3,0.9274047613143921,1.0638185739517212
3,r0_mlp,2,0,0.9729084968566895,0.8037027716636658
3,r0_mlp,2,1,0.9444953799247742,1.1422839164733887
3,r0_mlp,2,2,1.0,0.0
3,r0_mlp,2,3,0.879548192024231,1.1666908264160156
3,r0_mlp,3,0,0.8764046430587769,1.0
3,r0_mlp,3,1,0.9274047613143921,1.0638185739517212
3,r0_mlp,3,2,0.879548192024231,1.1666908264160156
3,r0_mlp,3,3,1.0,0.0
3,r1_linear,0,0,1.0,0.0
3,r1_linear,0,1,0.9183900356292725,0.9323858618736267
3,r1_linear,0,2,0.9739934206008911,0.8037027716636658
3,r1_linear,0,3,0.9622478485107422,1.0
3,r1_linear,1,0,0.9183900356292725,0.9323858618736267
3,r1_linear,1,1,1.0,0.0
3,r1_linear,1,2,0.9009602069854736,1.1422839164733887
3,r1_linear,1,3,0.9560670852661133,1.0638185739517212
3,r1_linear,2,0,0.9739934206008911,0.8037027716636658
3,r1_linear,2,1,0.9009602069854736,1.1422839164733887
3,r1_linear,2,2,1.0,0.0
3,r1_linear,2,3,0.9443782567977905,1.1666908264160156
3,r1_linear,3,0,0.9622478485107422,1.0
3,r1_linear,3,1,0.9560670852661133,1.0638185739517212
3,r1_linear,3,2,0.9443782567977905,1.1666908264160156
3,r1_linear,3,3,1.0,0.0
3,r2_prototype_energy,0,0,1.0,0.0
3,r2_prototype_energy,0,1,0.7088848352432251,0.9323858618736267
3,r2_prototype_energy,0,2,0.942424476146698,0.8037027716636658
3,r2_prototype_energy,0,3,0.6555513143539429,1.0
3,r2_prototype_energy,1,0,0.7088848352432251,0.9323858618736267
3,r2_prototype_energy,1,1,1.0,0.0
3,r2_prototype_energy,1,2,0.6862928867340088,1.1422839164733887
3,r2_prototype_energy,1,3,0.7835003733634949,1.0638185739517212
3,r2_prototype_energy,2,0,0.942424476146698,0.8037027716636658
3,r2_prototype_energy,2,1,0.6862928867340088,1.1422839164733887
3,r2_prototype_energy,2,2,1.0,0.0
3,r2_prototype_energy,2,3,0.6641325950622559,1.1666908264160156
3,r2_prototype_energy,3,0,0.6555513143539429,1.0
3,r2_prototype_energy,3,1,0.7835003733634949,1.0638185739517212
3,r2_prototype_energy,3,2,0.6641325950622559,1.1666908264160156
3,r2_prototype_energy,3,3,1.0,0.0
3,r3_hybrid_energy,0,0,1.0,0.0
3,r3_hybrid_energy,0,1,0.6688278913497925,0.9323858618736267
3,r3_hybrid_energy,0,2,0.9552561044692993,0.8037027716636658
3,r3_hybrid_energy,0,3,0.6476853489875793,1.0
3,r3_hybrid_energy,1,0,0.6688278913497925,0.9323858618736267
3,r3_hybrid_energy,1,1,1.0,0.0
3,r3_hybrid_energy,1,2,0.6409478783607483,1.1422839164733887
3,r3_hybrid_energy,1,3,0.7386391162872314,1.0638185739517212
3,r3_hybrid_energy,2,0,0.9552561044692993,0.8037027716636658
3,r3_hybrid_energy,2,1,0.6409478783607483,1.1422839164733887
3,r3_hybrid_energy,2,2,1.0,0.0
3,r3_hybrid_energy,2,3,0.6229652166366577,1.1666908264160156
3,r3_hybrid_energy,3,0,0.6476853489875793,1.0
3,r3_hybrid_energy,3,1,0.7386391162872314,1.0638185739517212
3,r3_hybrid_energy,3,2,0.6229652166366577,1.1666908264160156
3,r3_hybrid_energy,3,3,1.0,0.0
3,r4_smooth_residual,0,0,1.0,0.0
3,r4_smooth_residual,0,1,0.9631277918815613,0.9323858618736267
3,r4_smooth_residual,0,2,0.9791455268859863,0.8037027716636658
3,r4_smooth_residual,0,3,0.9633678197860718,1.0
3,r4_smooth_residual,1,0,0.9631277918815613,0.9323858618736267
3,r4_smooth_residual,1,1,1.0,0.0
3,r4_smooth_residual,1,2,0.9703164100646973,1.1422839164733887
3,r4_smooth_residual,1,3,0.9741796255111694,1.0638185739517212
3,r4_smooth_residual,2,0,0.9791455268859863,0.8037027716636658
3,r4_smooth_residual,2,1,0.9703164100646973,1.1422839164733887
3,r4_smooth_residual,2,2,1.0,0.0
3,r4_smooth_residual,2,3,0.9835758209228516,1.1666908264160156
3,r4_smooth_residual,3,0,0.9633678197860718,1.0
3,r4_smooth_residual,3,1,0.9741796255111694,1.0638185739517212
3,r4_smooth_residual,3,2,0.9835758209228516,1.1666908264160156
3,r4_smooth_residual,3,3,1.0,0.0
3,r5_smooth_residual_continuity,0,0,1.0,0.0
3,r5_smooth_residual_continuity,0,1,0.908304750919342,0.9323858618736267
3,r5_smooth_residual_continuity,0,2,0.9726712107658386,0.8037027716636658
3,r5_smooth_residual_continuity,0,3,0.9894825220108032,1.0
3,r5_smooth_residual_continuity,1,0,0.908304750919342,0.9323858618736267
3,r5_smooth_residual_continuity,1,1,1.0,0.0
3,r5_smooth_residual_continuity,1,2,0.928857684135437,1.1422839164733887
3,r5_smooth_residual_continuity,1,3,0.903984785079956,1.0638185739517212
3,r5_smooth_residual_continuity,2,0,0.9726712107658386,0.8037027716636658
3,r5_smooth_residual_continuity,2,1,0.928857684135437,1.1422839164733887
3,r5_smooth_residual_continuity,2,2,1.0,0.0
3,r5_smooth_residual_continuity,2,3,0.9723139405250549,1.1666908264160156
3,r5_smooth_residual_continuity,3,0,0.9894825220108032,1.0
3,r5_smooth_residual_continuity,3,1,0.903984785079956,1.0638185739517212
3,r5_smooth_residual_continuity,3,2,0.9723139405250549,1.1666908264160156
3,r5_smooth_residual_continuity,3,3,1.0,0.0
4,r0_mlp,0,0,1.0,0.0
4,r0_mlp,0,1,0.8659273982048035,1.2002713680267334
4,r0_mlp,0,2,0.9864881038665771,1.1029585599899292
4,r0_mlp,0,3,0.9673957824707031,0.9934599995613098
4,r0_mlp,1,0,0.8659273982048035,1.2002713680267334
4,r0_mlp,1,1,1.0,0.0
4,r0_mlp,1,2,0.8769155740737915,1.0
4,r0_mlp,1,3,0.8945075273513794,1.0104870796203613
4,r0_mlp,2,0,0.9864881038665771,1.1029585599899292
4,r0_mlp,2,1,0.8769155740737915,1.0
4,r0_mlp,2,2,1.0,0.0
4,r0_mlp,2,3,0.9736657738685608,0.9091615080833435
4,r0_mlp,3,0,0.9673957824707031,0.9934599995613098
4,r0_mlp,3,1,0.8945075273513794,1.0104870796203613
4,r0_mlp,3,2,0.9736657738685608,0.9091615080833435
4,r0_mlp,3,3,1.0,0.0
4,r1_linear,0,0,1.0,0.0
4,r1_linear,0,1,0.94571852684021,1.2002713680267334
4,r1_linear,0,2,0.9451746940612793,1.1029585599899292
4,r1_linear,0,3,0.902103841304779,0.9934599995613098
4,r1_linear,1,0,0.94571852684021,1.2002713680267334
4,r1_linear,1,1,1.0,0.0
4,r1_linear,1,2,0.9628622531890869,1.0
4,r1_linear,1,3,0.9434902667999268,1.0104870796203613
4,r1_linear,2,0,0.9451746940612793,1.1029585599899292
4,r1_linear,2,1,0.9628622531890869,1.0
4,r1_linear,2,2,1.0,0.0
4,r1_linear,2,3,0.9560513496398926,0.9091615080833435
4,r1_linear,3,0,0.902103841304779,0.9934599995613098
4,r1_linear,3,1,0.9434902667999268,1.0104870796203613
4,r1_linear,3,2,0.9560513496398926,0.9091615080833435
4,r1_linear,3,3,1.0,0.0
4,r2_prototype_energy,0,0,1.0,0.0
4,r2_prototype_energy,0,1,0.6883172988891602,1.2002713680267334
4,r2_prototype_energy,0,2,0.48948392271995544,1.1029585599899292
4,r2_prototype_energy,0,3,0.7212601900100708,0.9934599995613098
4,r2_prototype_energy,1,0,0.6883172988891602,1.2002713680267334
4,r2_prototype_energy,1,1,1.0,0.0
4,r2_prototype_energy,1,2,0.7920681238174438,1.0
4,r2_prototype_energy,1,3,0.8745018839836121,1.0104870796203613
4,r2_prototype_energy,2,0,0.48948392271995544,1.1029585599899292
4,r2_prototype_energy,2,1,0.7920681238174438,1.0
4,r2_prototype_energy,2,2,1.0,0.0
4,r2_prototype_energy,2,3,0.7170017957687378,0.9091615080833435
4,r2_prototype_energy,3,0,0.7212601900100708,0.9934599995613098
4,r2_prototype_energy,3,1,0.8745018839836121,1.0104870796203613
4,r2_prototype_energy,3,2,0.7170017957687378,0.9091615080833435
4,r2_prototype_energy,3,3,1.0,0.0
4,r3_hybrid_energy,0,0,1.0,0.0
4,r3_hybrid_energy,0,1,0.6088958382606506,1.2002713680267334
4,r3_hybrid_energy,0,2,0.5257681608200073,1.1029585599899292
4,r3_hybrid_energy,0,3,0.8899836540222168,0.9934599995613098
4,r3_hybrid_energy,1,0,0.6088958382606506,1.2002713680267334
4,r3_hybrid_energy,1,1,1.0,0.0
4,r3_hybrid_energy,1,2,0.9015681147575378,1.0
4,r3_hybrid_energy,1,3,0.7034258246421814,1.0104870796203613
4,r3_hybrid_energy,2,0,0.5257681608200073,1.1029585599899292
4,r3_hybrid_energy,2,1,0.9015681147575378,1.0
4,r3_hybrid_energy,2,2,1.0,0.0
4,r3_hybrid_energy,2,3,0.6192374229431152,0.9091615080833435
4,r3_hybrid_energy,3,0,0.8899836540222168,0.9934599995613098
4,r3_hybrid_energy,3,1,0.7034258246421814,1.0104870796203613
4,r3_hybrid_energy,3,2,0.6192374229431152,0.9091615080833435
4,r3_hybrid_energy,3,3,1.0,0.0
4,r4_smooth_residual,0,0,1.0,0.0
4,r4_smooth_residual,0,1,0.9165358543395996,1.2002713680267334
4,r4_smooth_residual,0,2,0.9780046939849854,1.1029585599899292
4,r4_smooth_residual,0,3,0.9775311946868896,0.9934599995613098
4,r4_smooth_residual,1,0,0.9165358543395996,1.2002713680267334
4,r4_smooth_residual,1,1,1.0,0.0
4,r4_smooth_residual,1,2,0.93780916929245,1.0
4,r4_smooth_residual,1,3,0.9318560361862183,1.0104870796203613
4,r4_smooth_residual,2,0,0.9780046939849854,1.1029585599899292
4,r4_smooth_residual,2,1,0.93780916929245,1.0
4,r4_smooth_residual,2,2,1.0,0.0
4,r4_smooth_residual,2,3,0.9868113994598389,0.9091615080833435
